Source,Target,BDeu,TSource,TTarget
AT5G57520,AT4G11610,-36.3145589097344,AT5G57520,AT4G11610
AT5G57520,AT4G13210,-36.3145589097344,AT5G57520,AT4G13210
AT5G57520,AT4G13420,-36.3145589097344,AT5G57520,AT4G13420
AT5G57520,AT4G14040,-36.3145589097344,AT5G57520,AT4G14040
AT5G57520,AT4G14130,-36.3145589097344,AT5G57520,XTH15
AT5G57520,AT4G14540,-36.3145589097344,AT5G57520,AT4G14540
AT5G57520,AT4G15670,-36.3145589097344,AT5G57520,AT4G15670
AT5G57520,AT4G15740,-36.3145589097344,AT5G57520,AT4G15740
AT5G57520,AT4G16350,-36.3145589097344,AT5G57520,CBL6
AT5G57520,AT4G17680,-36.3145589097344,AT5G57520,AT4G17680
AT5G57520,AT4G20190,-36.3145589097344,AT5G57520,AT4G20190
AT5G57520,AT4G20820,-36.3145589097344,AT5G57520,AT4G20820
AT5G57520,AT4G22666,-36.3145589097344,AT5G57520,AT4G22666
AT5G57520,AT4G23515,-36.3145589097344,AT5G57520,AT4G23515
AT5G57520,AT4G25790,-36.3145589097344,AT5G57520,AT4G25790
AT5G57520,AT4G25820,-36.3145589097344,AT5G57520,XTH14
AT5G57520,AT4G27450,-36.3145589097344,AT5G57520,AT4G27450
AT5G57520,AT4G27900,-36.3145589097344,AT5G57520,AT4G27900
AT5G57520,AT4G28490,-36.3145589097344,AT5G57520,AT4G28490
AT5G57520,AT4G29080,-36.3145589097344,AT5G57520,AT4G29080
AT5G57520,AT4G29110,-36.3145589097344,AT5G57520,AT4G29110
AT5G57520,AT4G31250,-36.3145589097344,AT5G57520,AT4G31250
AT5G57520,AT4G33020,-36.3145589097344,AT5G57520,ZIP9
AT5G57520,AT4G33730,-36.3145589097344,AT5G57520,AT4G33730
AT5G57520,AT4G34380,-36.3145589097344,AT5G57520,AT4G34380
AT5G57520,AT4G34419,-36.3145589097344,AT5G57520,AT4G34419
AT5G57520,AT4G34930,-36.3145589097344,AT5G57520,AT4G34930
AT5G57520,AT4G36032,-36.3145589097344,AT5G57520,AT4G36032
AT5G57520,AT4G36040,-36.3145589097344,AT5G57520,J11
AT5G57520,AT4G36670,-36.3145589097344,AT5G57520,AT4G36670
AT5G57520,AT4G37220,-36.3145589097344,AT5G57520,AT4G37220
AT5G57520,AT4G38410,-36.3145589097344,AT5G57520,AT4G38410
AT5G57520,AT4G39780,-36.3145589097344,AT5G57520,AT4G39780
AT5G57520,AT4G40090,-36.3145589097344,AT5G57520,AGP3
AT5G57520,AT5G03670,-36.3145589097344,AT5G57520,AT5G03670
AT5G57520,AT5G04960,-36.3145589097344,AT5G57520,AT5G04960
AT5G57520,AT5G05160,-36.3145589097344,AT5G57520,AT5G05160
AT5G57520,AT5G07990,-36.3145589097344,AT5G57520,AT5G07990
AT5G57520,AT5G09370,-36.3145589097344,AT5G57520,AT5G09370
AT5G57520,AT5G10100,-36.3145589097344,AT5G57520,TPPI
AT5G57520,AT5G13990,-36.3145589097344,AT5G57520,AT5G13990
AT5G57520,AT5G14200,-36.3145589097344,AT5G57520,AT5G14200
AT5G57520,AT5G15600,-36.3145589097344,AT5G57520,SP1L4
AT5G57520,AT5G18260,-36.3145589097344,AT5G57520,AT5G18260
AT5G57520,AT5G18600,-36.3145589097344,AT5G57520,AT5G18600
AT5G57520,AT5G19120,-36.3145589097344,AT5G57520,AT5G19120
AT5G57520,AT5G19790,-36.3145589097344,AT5G57520,AT5G19790
AT5G57520,AT5G20710,-36.3145589097344,AT5G57520,AT5G20710
AT5G57520,AT5G21170,-36.3145589097344,AT5G57520,AT5G21170
AT5G57520,AT5G22270,-36.3145589097344,AT5G57520,AT5G22270
AT5G57520,AT5G22890,-36.3145589097344,AT5G57520,AT5G22890
AT5G57520,AT5G23020,-36.3145589097344,AT5G57520,AT5G23020
AT5G57520,AT5G25890,-36.3145589097344,AT5G57520,IAA28
AT5G57520,AT5G28145,-36.3145589097344,AT5G57520,AT5G28145
AT5G57520,AT5G36110,-36.3145589097344,AT5G57520,AT5G36110
AT5G57520,AT5G38930,-36.3145589097344,AT5G57520,AT5G38930
AT5G57520,AT5G42680,-36.3145589097344,AT5G57520,AT5G42680
AT5G57520,AT5G51105,-36.3145589097344,AT5G57520,AT5G51105
AT5G57520,AT5G53730,-36.3145589097344,AT5G57520,AT5G53730
AT5G57520,AT5G53870,-36.3145589097344,AT5G57520,AT5G53870
AT5G57520,AT5G54660,-36.3145589097344,AT5G57520,AT5G54660
AT5G57520,AT5G57625,-36.3145589097344,AT5G57520,AT5G57625
AT5G57520,AT5G58010,-36.3145589097344,AT5G57520,LRL3
AT5G57520,AT5G58540,-36.3145589097344,AT5G57520,AT5G58540
AT5G57520,AT5G59940,-36.3145589097344,AT5G57520,AT5G59940
AT5G57520,AT5G61650,-36.3145589097344,AT5G57520,CYCP4;2
AT5G57520,AT5G63600,-36.3145589097344,AT5G57520,AT5G63600
AT5G57520,AT1G06360,-36.3145589097344,AT5G57520,AT1G06360
AT5G57520,AT1G06830,-36.3145589097344,AT5G57520,AT1G06830
AT5G57520,AT1G09500,-36.3145589097344,AT5G57520,AT1G09500
AT5G57520,AT1G14240,-36.3145589097344,AT5G57520,AT1G14240
AT5G57520,AT1G15010,-36.3145589097344,AT5G57520,AT1G15010
AT5G57520,AT1G15260,-36.3145589097344,AT5G57520,AT1G15260
AT5G57520,AT1G16515,-36.3145589097344,AT5G57520,AT1G16515
AT5G57520,AT1G17170,-36.3145589097344,AT5G57520,AT1G17170
AT5G57520,AT1G17180,-36.3145589097344,AT5G57520,AT1G17180
AT5G57520,AT1G18140,-36.3145589097344,AT5G57520,LAC1
AT5G57520,AT1G21790,-36.3145589097344,AT5G57520,AT1G21790
AT5G57520,AT1G26770,-36.3145589097344,AT5G57520,AT1G26770
AT5G57520,AT1G29080,-36.3145589097344,AT5G57520,AT1G29080
AT5G57520,AT1G29395,-36.3145589097344,AT5G57520,AT1G29395
AT5G57520,AT1G32900,-36.3145589097344,AT5G57520,GBSS1
AT5G57520,AT1G33110,-36.3145589097344,AT5G57520,AT1G33110
AT5G57520,AT1G43780,-36.3145589097344,AT5G57520,AT1G43780
AT5G57520,AT1G44800,-36.3145589097344,AT5G57520,AT1G44800
AT5G57520,AT1G52855,-36.3145589097344,AT5G57520,AT1G52855
AT5G57520,AT1G62990,-36.3145589097344,AT5G57520,AT1G62990
AT5G57520,AT1G66280,-36.3145589097344,AT5G57520,AT1G66280
AT5G57520,AT1G67865,-36.3145589097344,AT5G57520,AT1G67865
AT5G57520,AT1G68795,-36.3145589097344,AT5G57520,AT1G68795
AT5G57520,AT1G69530,-36.3145589097344,AT5G57520,AT1G69530
AT5G57520,AT1G72610,-36.3145589097344,AT5G57520,AT1G72610
AT5G57520,AT1G74460,-36.3145589097344,AT5G57520,AT1G74460
AT5G57520,AT1G74500,-36.3145589097344,AT5G57520,AT1G74500
AT5G57520,AT1G74670,-36.3145589097344,AT5G57520,AT1G74670
AT5G57520,AT1G75030,-36.3145589097344,AT5G57520,AT1G75030
AT5G57520,AT1G78120,-36.3145589097344,AT5G57520,AT1G78120
AT5G57520,AT1G78380,-36.3145589097344,AT5G57520,AT1G78380
AT5G57520,AT1G78850,-36.3145589097344,AT5G57520,AT1G78850
AT5G57520,AT1G79410,-36.3145589097344,AT5G57520,41917
AT5G57520,AT2G15970,-36.3145589097344,AT5G57520,COR413-PM1
AT5G57520,AT2G16005,-36.3145589097344,AT5G57520,AT2G16005
AT5G57520,AT2G16760,-36.3145589097344,AT5G57520,AT2G16760
AT5G57520,AT2G18800,-36.3145589097344,AT5G57520,AT2G18800
AT5G57520,AT2G23540,-36.3145589097344,AT5G57520,AT2G23540
AT5G57520,AT2G26370,-36.3145589097344,AT5G57520,AT2G26370
AT5G57520,AT2G26390,-36.3145589097344,AT5G57520,AT2G26390
AT5G57520,AT2G27385,-36.3145589097344,AT5G57520,AT2G27385
AT5G57520,AT2G28315,-36.3145589097344,AT5G57520,AT2G28315
AT5G57520,AT2G28760,-36.3145589097344,AT5G57520,AT2G28760
AT5G57520,AT2G34960,-36.3145589097344,AT5G57520,AT2G34960
AT5G57520,AT2G35380,-36.3145589097344,AT5G57520,AT2G35380
AT5G57520,AT2G35770,-36.3145589097344,AT5G57520,scpl28
AT5G57520,AT2G37090,-36.3145589097344,AT5G57520,AT2G37090
AT5G57520,AT2G37870,-36.3145589097344,AT5G57520,AT2G37870
AT5G57520,AT2G39450,-36.3145589097344,AT5G57520,MTP11
AT5G57520,AT2G40370,-36.3145589097344,AT5G57520,AT2G40370
AT5G57520,AT2G43550,-36.3145589097344,AT5G57520,AT2G43550
AT5G57520,AT2G43670,-36.3145589097344,AT5G57520,AT2G43670
AT5G57520,AT2G45220,-36.3145589097344,AT5G57520,AT2G45220
AT5G57520,AT2G47880,-36.3145589097344,AT5G57520,AT2G47880
AT5G57520,AT2G48080,-36.3145589097344,AT5G57520,AT2G48080
AT5G57520,AT2G48130,-36.3145589097344,AT5G57520,AT2G48130
AT5G57520,AT3G01190,-36.3145589097344,AT5G57520,AT3G01190
AT5G57520,AT3G01420,-36.3145589097344,AT5G57520,AT3G01420
AT5G57520,AT3G02000,-36.3145589097344,AT5G57520,AT3G02000
AT5G57520,AT3G03450,-36.3145589097344,AT5G57520,RGL2
AT5G57520,AT3G05880,-36.3145589097344,AT5G57520,AT3G05880
AT5G57520,AT3G05890,-36.3145589097344,AT5G57520,RCI2B
AT5G57520,AT3G09270,-36.3145589097344,AT5G57520,AT3G09270
AT5G57520,AT3G13432,-36.3145589097344,AT5G57520,AT3G13432
AT5G57520,AT3G16400,-36.3145589097344,AT5G57520,AT3G16400
AT5G57520,AT3G16410,-36.3145589097344,AT5G57520,AT3G16410
AT5G57520,AT3G16420,-36.3145589097344,AT5G57520,AT3G16420
AT5G57520,AT3G16430,-36.3145589097344,AT5G57520,AT3G16430
AT5G57520,AT3G16450,-36.3145589097344,AT5G57520,AT3G16450
AT5G57520,AT3G18570,-36.3145589097344,AT5G57520,AT3G18570
AT5G57520,AT3G19920,-36.3145589097344,AT5G57520,AT3G19920
AT5G57520,AT3G21670,-36.3145589097344,AT5G57520,AT3G21670
AT5G57520,AT3G22060,-36.3145589097344,AT5G57520,AT3G22060
AT5G57520,AT3G44540,-36.3145589097344,AT5G57520,AT3G44540
AT5G57520,AT3G51240,-36.3145589097344,AT5G57520,F3H
AT5G57520,AT3G53980,-36.3145589097344,AT5G57520,AT3G53980
AT5G57520,AT3G55290,-36.3145589097344,AT5G57520,AT3G55290
AT5G57520,AT3G55990,-36.3145589097344,AT5G57520,ESK1
AT5G57520,AT3G56970,-36.3145589097344,AT5G57520,bHLH38
AT5G57520,AT3G57010,-36.3145589097344,AT5G57520,AT3G57010
AT5G57520,AT3G58060,-36.3145589097344,AT5G57520,AT3G58060
AT5G57520,AT3G61750,-36.3145589097344,AT5G57520,AT3G61750
AT5G57520,AT4G00305,-36.3145589097344,AT5G57520,AT4G00305
AT5G57520,AT4G03540,-36.3145589097344,AT5G57520,AT4G03540
AT5G57520,AT4G11211,-36.3145589097344,AT5G57520,AT4G11211
AT5G57520,AT4G11600,-36.3145589097344,AT5G57520,GPX6
AT5G57520,AT4G12545,-36.3145589097344,AT5G57520,AT4G12545
AT5G57520,AT4G12980,-36.3145589097344,AT5G57520,AT4G12980
AT5G57520,AT4G16160,-36.3145589097344,AT5G57520,AT4G16160
AT5G57520,AT4G19810,-36.3145589097344,AT5G57520,AT4G19810
AT5G57520,AT4G20240,-36.3145589097344,AT5G57520,AT4G20240
AT5G57520,AT4G20390,-36.3145589097344,AT5G57520,AT4G20390
AT5G57520,AT4G22105,-36.3145589097344,AT5G57520,AT4G22105
AT5G57520,AT4G22212,-36.3145589097344,AT5G57520,AT4G22212
AT5G57520,AT4G22217,-36.3145589097344,AT5G57520,AT4G22217
AT5G57520,AT4G24140,-36.3145589097344,AT5G57520,AT4G24140
AT5G57520,AT4G24160,-36.3145589097344,AT5G57520,AT4G24160
AT5G57520,AT4G25250,-36.3145589097344,AT5G57520,AT4G25250
AT5G57520,AT4G28940,-36.3145589097344,AT5G57520,AT4G28940
AT5G57520,AT4G29030,-36.3145589097344,AT5G57520,AT4G29030
AT5G57520,AT4G30650,-36.3145589097344,AT5G57520,AT4G30650
AT5G57520,AT4G33550,-36.3145589097344,AT5G57520,AT4G33550
AT5G57520,AT4G39800,-36.3145589097344,AT5G57520,MIPS1
AT5G57520,AT5G06790,-36.3145589097344,AT5G57520,AT5G06790
AT5G57520,AT5G07130,-36.3145589097344,AT5G57520,AT5G07130
AT5G57520,AT5G09480,-36.3145589097344,AT5G57520,AT5G09480
AT5G57520,AT5G12420,-36.3145589097344,AT5G57520,AT5G12420
AT5G57520,AT5G15970,-36.3145589097344,AT5G57520,AT5G15970
AT5G57520,AT5G16010,-36.3145589097344,AT5G57520,AT5G16010
AT5G57520,AT5G16350,-36.3145589097344,AT5G57520,AT5G16350
AT5G57520,AT5G17460,-36.3145589097344,AT5G57520,AT5G17460
AT5G57520,AT5G20045,-36.3145589097344,AT5G57520,AT5G20045
AT5G57520,AT5G22580,-36.3145589097344,AT5G57520,AT5G22580
AT5G57520,AT5G24770,-36.3145589097344,AT5G57520,AT5G24770
AT5G57520,AT5G24920,-36.3145589097344,AT5G57520,AT5G24920
AT5G57520,AT5G25090,-36.3145589097344,AT5G57520,ENODL13
AT5G57520,AT5G37690,-36.3145589097344,AT5G57520,AT5G37690
AT5G57520,AT5G38000,-36.3145589097344,AT5G57520,AT5G38000
AT5G57520,AT5G38030,-36.3145589097344,AT5G57520,AT5G38030
AT5G57520,AT5G44440,-36.3145589097344,AT5G57520,AT5G44440
AT5G57520,AT5G44550,-36.3145589097344,AT5G57520,AT5G44550
AT5G57520,AT5G46090,-36.3145589097344,AT5G57520,AT5G46090
AT5G57520,AT5G51500,-36.3145589097344,AT5G57520,AT5G51500
AT5G57520,AT5G51810,-36.3145589097344,AT5G57520,AT5G51810
AT5G57520,AT5G53190,-36.3145589097344,AT5G57520,AT5G53190
AT5G57520,AT5G53588,-36.3145589097344,AT5G57520,AT5G53588
AT5G57520,AT5G53590,-36.3145589097344,AT5G57520,AT5G53590
AT5G57520,AT5G59130,-36.3145589097344,AT5G57520,AT5G59130
AT5G57520,AT5G59310,-36.3145589097344,AT5G57520,AT5G59310
AT5G57520,AT5G60650,-36.3145589097344,AT5G57520,AT5G60650
AT5G57520,AT5G61340,-36.3145589097344,AT5G57520,AT5G61340
AT5G57520,AT5G61520,-36.3145589097344,AT5G57520,AT5G61520
AT5G57520,AT5G62490,-36.3145589097344,AT5G57520,AT5G62490
AT4G09460,AT4G10270,-37.1900276470863,AT4G09460,AT4G10270
AT4G09460,AT1G08990,-40.3255218629836,AT4G09460,AT1G08990
AT4G09460,AT4G02090,-40.3255218629836,AT4G09460,AT4G02090
AT4G09460,AT5G26960,-40.3255218629836,AT4G09460,AT5G26960
AT3G15030,AT2G31083,-45.4736480916402,AT3G15030,AT2G31083
AT5G17810,AT1G07690,-48.4018818024165,WOX12,AT1G07690
AT5G17810,AT1G21050,-48.4018818024165,WOX12,AT1G21050
AT5G17810,AT3G51330,-48.4018818024165,WOX12,AT3G51330
AT1G79840,AT1G55365,-53.7275490018815,AT1G79840,AT1G55365
AT3G58710,AT1G73750,-54.261631487811,WRKY69,AT1G73750
AT5G13910,AT1G15825,-54.8856073014422,AT5G13910,AT1G15825
AT5G67060,AT1G15825,-54.8856073014422,AT5G67060,AT1G15825
AT1G52890,AT1G19670,-55.5787544819966,AT1G52890,AT1G19670
AT1G06180,AT1G19670,-55.5787544819966,AT1G06180,AT1G19670
AT1G52890,AT1G51800,-55.5787544819966,AT1G52890,IOS1
AT1G06180,AT1G51800,-55.5787544819966,AT1G06180,IOS1
AT1G52890,AT2G37740,-55.5787544819966,AT1G52890,AT2G37740
AT1G06180,AT2G37740,-55.5787544819966,AT1G06180,AT2G37740
AT3G56400,AT2G47360,-55.5787544819966,AT3G56400,AT2G47360
AT5G57520,AT2G47360,-55.5787544819966,AT5G57520,AT2G47360
AT1G52890,AT4G34950,-55.5787544819966,AT1G52890,AT4G34950
AT1G06180,AT4G34950,-55.5787544819966,AT1G06180,AT4G34950
AT1G52890,AT5G43770,-55.5787544819966,AT1G52890,AT5G43770
AT1G06180,AT5G43770,-55.5787544819966,AT1G06180,AT5G43770
AT2G46990,AT3G15356,-55.5787544819966,IAA20,AT3G15356
AT3G56400,AT3G15356,-55.5787544819966,AT3G56400,AT3G15356
AT5G13910,AT1G07795,-55.9842195901029,AT5G13910,AT1G07795
AT3G58710,AT1G07795,-55.9842195901029,WRKY69,AT1G07795
AT5G13910,AT2G22770,-55.9842195901029,AT5G13910,AT2G22770
AT3G58710,AT2G22770,-55.9842195901029,WRKY69,AT2G22770
AT5G47230,AT1G13430,-55.9842195901029,AT5G47230,AT1G13430
AT1G06180,AT1G13430,-55.9842195901029,AT1G06180,AT1G13430
AT5G47230,AT5G66440,-55.9842195901029,AT5G47230,AT5G66440
AT1G06180,AT5G66440,-55.9842195901029,AT1G06180,AT5G66440
AT3G49930,AT3G62950,-56.2719016625537,AT3G49930,AT3G62950
AT1G49475,AT3G62950,-56.2719016625537,AT1G49475,AT3G62950
AT5G23280,AT1G62380,-56.3056546022836,AT5G23280,AT1G62380
AT1G25560,AT1G28080,-56.677366770661,TEM1,AT1G28080
AT1G71030,AT1G28080,-56.677366770661,AT1G71030,AT1G28080
AT3G02550,AT1G48130,-57.1881923944262,AT3G02550,AT1G48130
AT4G09460,AT1G48130,-57.1881923944262,AT4G09460,AT1G48130
AT3G02550,AT4G13290,-57.1881923944262,AT3G02550,AT4G13290
AT4G09460,AT4G13290,-57.1881923944262,AT4G09460,AT4G13290
AT3G02550,AT5G55050,-57.1881923944262,AT3G02550,AT5G55050
AT4G09460,AT5G55050,-57.1881923944262,AT4G09460,AT5G55050
AT3G25730,AT5G46950,-57.1881923944262,AT3G25730,AT5G46950
AT5G47220,AT5G46950,-57.1881923944262,AT5G47220,AT5G46950
AT3G25730,AT2G29380,-57.1881923944262,AT3G25730,AT2G29380
AT5G47220,AT2G29380,-57.1881923944262,AT5G47220,AT2G29380
AT4G16750,AT2G40940,-57.1881923944262,AT4G16750,AT2G40940
AT5G57520,AT2G40940,-57.1881923944262,AT5G57520,AT2G40940
AT1G25560,AT5G54840,-57.1881923944262,TEM1,SGP1
AT5G57520,AT5G54840,-57.1881923944262,AT5G57520,SGP1
AT3G23240,AT5G59490,-57.1881923944262,AT3G23240,AT5G59490
AT5G57520,AT5G59490,-57.1881923944262,AT5G57520,AT5G59490
AT3G23240,AT2G32800,-57.7759790593279,AT3G23240,AT2G32800
AT4G09460,AT2G32800,-57.7759790593279,AT4G09460,AT2G32800
AT5G39610,AT1G33811,-63.5060788422827,AT5G39610,AT1G33811
AT2G46990,AT1G33811,-63.5060788422827,IAA20,AT1G33811
AT5G39610,AT1G43790,-63.5060788422827,AT5G39610,AT1G43790
AT2G46990,AT1G43790,-63.5060788422827,IAA20,AT1G43790
AT5G39610,AT4G01750,-63.5060788422827,AT5G39610,AT4G01750
AT2G46990,AT4G01750,-63.5060788422827,IAA20,AT4G01750
AT5G39610,AT4G04460,-63.5060788422827,AT5G39610,AT4G04460
AT2G46990,AT4G04460,-63.5060788422827,IAA20,AT4G04460
AT5G57520,AT3G61440,-69.3319082694818,AT5G57520,AT3G61440
AT4G09460,AT1G58420,-70.0259341847247,AT4G09460,AT1G58420
AT4G09460,AT1G70170,-70.0259341847247,AT4G09460,AT1G70170
AT4G09460,AT2G38760,-70.0259341847247,AT4G09460,AT2G38760
AT4G09460,AT3G08040,-70.0259341847247,AT4G09460,AT3G08040
AT4G09460,AT3G08990,-70.0259341847247,AT4G09460,AT3G08990
AT4G09460,AT3G12090,-70.0259341847247,AT4G09460,AT3G12090
AT4G09460,AT3G14440,-70.0259341847247,AT4G09460,NCED3
AT4G09460,AT5G05270,-70.0259341847247,AT4G09460,AT5G05270
AT4G09460,AT5G23860,-70.0259341847247,AT4G09460,TUB8
AT2G46990,AT1G19200,-70.113850948823,IAA20,AT1G19200
AT2G46990,AT1G75000,-70.113850948823,IAA20,AT1G75000
AT2G46990,AT1G18970,-75.5001791926504,IAA20,AT1G18970
AT2G46990,AT4G14980,-75.5001791926504,IAA20,AT4G14980
